curve_uid,source_record_id,source_doi,paper_key,figure_id,panel_id,curve_label,condition_label,native_point_count,fit_point_count,axis_orientation,linear_axes,current_density_basis,reference_basis,reference_axis_ready,potential_unit_mode,current_unit_mode,eta_rule,selected_current_sign,selected_current_sign_rule,selected_current_sign_raw_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV,fit_range_ok,canonical_fit_eligible,current_reaches_20_mA_cm2,retained_source_record,retained_source_record_id,included_figure4,selection_reason
batch0/case10/figure_4__panel_c/curve_3,batch0/case10,10.1002/adma.202412541,10.1002/adma.202412541,figure_4,c,A1-Ir2Ce/C,A1-Ir2Ce/C,36,36,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,36,2.48979949984644,59.366910893695426,18.255525364549495,329.99362431625576,True,True,True,True,batch0/case10,True,included
batch0/case10/figure_4__panel_c/curve_4,batch0/case10,10.1002/adma.202412541,10.1002/adma.202412541,figure_4,c,C15-Ir2Ce/C,C15-Ir2Ce/C,29,26,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,26,1.5070416355898701,59.24406616066336,3.8897143529501297,111.6332969399454,True,True,True,True,batch0/case10,True,included
batch0/case11/figure_9__panel_a/curve_1,batch0/case11,10.1002/adma.202418527,10.1002/adma.202418527,figure_9,a,Alfa Pt/C,Alfa Pt/C,43,31,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,39,0.2139400628236677,2.081670770014431,27.180641530669646,277.0399549803039,False,False,False,True,batch0/case11,False,insufficient_points_or_range
batch0/case11/figure_9__panel_a/curve_2,batch0/case11,10.1002/adma.202418527,10.1002/adma.202418527,figure_9,a,Pt/TiAl-nanoparticle,Pt/TiAl-nanoparticle,38,38,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,38,1.4873928177264608,12.566431785380761,33.93359594822733,277.0399549803039,True,True,False,True,batch0/case11,False,current_below_20_mA_cm2
batch0/case11/figure_9__panel_a/curve_3,batch0/case11,10.1002/adma.202418527,10.1002/adma.202418527,figure_9,a,Pt/TiAl-nanocube,Pt/TiAl-nanocube,45,45,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,45,0.2563884879870941,21.225910518719754,2.9825548677546174,300.11254924029265,True,True,True,True,batch0/case11,True,included
batch0/case11/figure_9__panel_a/curve_4,batch0/case11,10.1002/adma.202418527,10.1002/adma.202418527,figure_9,a,Pt/TiAl-nanocone,Pt/TiAl-nanocone,34,33,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,33,0.9355632906019171,39.52118176415655,7.484524479459739,210.0731570061902,True,True,True,True,batch0/case11,True,included
batch0/case12/figure_3__panel_a/curve_1,batch0/case12,10.1002/adma.202419360,10.1002/adma.202419360,figure_3,a,RuNPs-RuCrAPs-N-C,RuNPs-RuCrAPs-N-C,33,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,3.2894736842105265,38.94736842105263,2.538607996615196,103.02517452929979,True,True,True,True,batch0/case12,True,included
batch0/case12/figure_3__panel_a/curve_2,batch0/case12,10.1002/adma.202419360,10.1002/adma.202419360,figure_3,a,Pt/C,Pt/C,38,38,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,38,3.947368421052632,39.73684210526316,2.538607996615196,118.89147450814473,True,True,True,True,batch0/case12,True,included
batch0/case12/figure_3__panel_a/curve_3,batch0/case12,10.1002/adma.202419360,10.1002/adma.202419360,figure_3,a,RuNPs-RuSAs-N-C,RuNPs-RuSAs-N-C,40,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,19,3.5526315789473686,39.3421052631579,2.538607996615196,171.77914110429455,True,True,True,True,batch0/case12,True,included
batch0/case12/figure_4__panel_a/curve_1,batch0/case12,10.1002/adma.202419360,10.1002/adma.202419360,figure_4,a,RuNPs-RuCrAPs-N-C,RuNPs-RuCrAPs-N-C,24,17,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,17,1.9263089851325153,29.98060762766645,3.630568835307942,92.3162197741287,True,True,True,True,batch0/case12,True,included
batch0/case12/figure_4__panel_a/curve_2,batch0/case12,10.1002/adma.202419360,10.1002/adma.202419360,figure_4,a,RuNPs-RuSAs-N-C,RuNPs-RuSAs-N-C,28,21,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,21,1.0213316095669043,29.915966386554622,4.323425483267479,170.6090209935564,True,True,True,True,batch0/case12,True,included
batch0/case12/figure_4__panel_a/curve_3,batch0/case12,10.1002/adma.202419360,10.1002/adma.202419360,figure_4,a,RuNPs-N-C,RuNPs-N-C,37,36,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,36,0.762766645119587,29.98060762766645,0.8591422434697931,194.8590036721402,True,True,True,True,batch0/case12,True,included
batch0/case12/figure_4__panel_a/curve_4,batch0/case12,10.1002/adma.202419360,10.1002/adma.202419360,figure_4,a,CrSAs-N-C,CrSAs-N-C,48,5,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,24,0.568842921784099,0.8274078862314164,20.259128386336833,190.70186378438297,False,False,False,True,batch0/case12,False,insufficient_points_or_range
batch0/case13/figure_2__panel_a/curve_1,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_2,a,HEA-2.81,HEA-2.81,24,24,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,24,13.068277134708934,98.67471900687804,104.82611781405254,281.68914123491845,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_2__panel_a/curve_2,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_2,a,HEA-3.14,HEA-3.14,28,28,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,28,8.84079852373762,97.6178493541352,54.15188076650108,261.81689141234926,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_2__panel_a/curve_3,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_2,a,HEA-4.74,HEA-4.74,32,32,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,32,4.965609797013916,99.37929877537326,51.171043293115694,305.5358410220015,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_2__panel_a/curve_4,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_2,a,HEA-4.88,HEA-4.88,32,26,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,32,10.954537829223277,99.73158865962087,83.96025550035488,330.376153300213,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_2__panel_a/curve_5,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_2,a,HEA-5.74,HEA-5.74,30,26,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,30,8.48850863949001,99.73158865962087,68.06245564229951,298.58055358410223,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_a/curve_1,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,a,NP-HEA-3.14,NP-HEA-3.14,33,28,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,33,7.567377754367481,96.79571591607409,14.814814814814817,133.33333333333337,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_a/curve_2,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,a,NP-Ru,NP-Ru,35,35,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,35,6.203142832060395,96.79571591607409,0.0,231.11111111111114,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_a/curve_3,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,a,NP-Au,NP-Au,39,38,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,39,5.908173119129135,97.90185233956632,23.555555555555568,306.6666666666667,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_a/curve_4,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,a,NP-Pt,NP-Pt,34,33,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,34,6.203142832060395,99.37670090422263,1.1851851851852022,217.77777777777783,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_a/curve_5,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,a,NP-Rh,NP-Rh,20,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,20,5.908173119129135,96.79571591607409,17.6296296296296,277.03703703703707,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_a/curve_6,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,a,Pt/C,Pt/C,23,22,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,23,6.498112544991659,99.63479940303748,12.962962962962964,309.4814814814815,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_a/curve_7,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,a,Rh/C,Rh/C,18,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,12.655605302431741,97.53314019840225,125.92592592592594,417.7777777777779,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_a/curve_8,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,a,NP-Pd,NP-Pd,25,25,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,25,7.677991396716703,98.2705644807304,98.81481481481481,465.1851851851853,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_b/curve_1,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,b,NP-HEA-3.14,NP-HEA-3.14,29,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,20,3.2472324723247064,466.7158671586716,33.2837617732454,211.74137808937036,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_b/curve_2,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,b,NP-Ru,NP-Ru,23,20,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,20,71.14391143911438,484.4280442804428,208.7670844841016,541.8879682742015,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_b/curve_3,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,b,NP-Au,NP-Au,31,21,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,21,3.2472324723247064,499.1881918819188,125.48686353657662,535.939381063664,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_b/curve_4,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,b,NP-Pt,NP-Pt,24,22,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,22,20.959409594095924,496.2361623616236,116.56398272077037,711.4227037745202,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_b/curve_5,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,b,NP-Rh,NP-Rh,27,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,19,9.151291512915112,490.3321033210332,125.48686353657662,723.3198781955952,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_b/curve_6,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,b,Pt/C,Pt/C,28,28,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,28,20.959409594095924,490.3321033210332,42.20664258905164,756.0371078535513,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_b/curve_7,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,b,Rh/C,Rh/C,27,20,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,20,29.815498154981533,475.5719557195572,253.38148856313282,640.0396572480702,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_b/curve_8,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,b,NP-Pd,NP-Pd,23,17,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,23,3.2472324723247064,153.80073800738006,54.10381701012664,553.7851426952765,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_e/curve_np_hea_3_14,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,e,NP-HEA-3.14,NP-HEA-3.14,11,10,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,10,0.23020257826887663,1.9723756906077348,120.1017811704834,210.05089058524172,False,False,False,True,batch0/case13,False,insufficient_points_or_range
batch0/case13/figure_3__panel_e/curve_np_ru,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,e,NP-Ru,NP-Ru,24,13,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,13,0.26243093922651933,1.9079189686924494,177.98982188295162,429.13486005089055,False,False,False,True,batch0/case13,False,insufficient_points_or_range
batch0/case13/figure_3__panel_e/curve_np_au,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,e,NP-Au,NP-Au,16,12,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,12,0.2688766114180478,1.9843462246777166,224.30025445292617,402.9516539440204,False,False,False,True,batch0/case13,False,insufficient_points_or_range
batch0/case13/figure_3__panel_e/curve_np_pt,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,e,NP-Pt,NP-Pt,27,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,0.29558011049723754,1.9760589318600366,159.10941475826965,464.04580152671747,False,False,False,True,batch0/case13,False,insufficient_points_or_range
batch0/case13/figure_3__panel_e/curve_np_rh,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,e,NP-Rh,NP-Rh,9,7,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,7,0.3885819521178636,1.9631675874769798,142.3664122137404,249.23664122137401,False,False,False,True,batch0/case13,False,insufficient_points_or_range
batch0/case13/figure_3__panel_e/curve_pt_c,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,e,Pt/C,Pt/C,14,12,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,12,0.3839779005524861,1.8987108655616942,188.85496183206106,487.91348600508906,False,False,False,True,batch0/case13,False,insufficient_points_or_range
batch0/case13/figure_3__panel_e/curve_rh_c,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,e,Rh/C,Rh/C,14,10,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,10,0.23204419889502753,1.9539594843462247,112.08651399491089,234.98727735368954,False,False,False,True,batch0/case13,False,insufficient_points_or_range
batch0/case13/figure_3__panel_e/curve_np_pd,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,e,NP-Pd,NP-Pd,22,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,19,0.23204419889502753,1.9631675874769798,236.7684478371501,546.6921119592876,False,False,False,True,batch0/case13,False,insufficient_points_or_range
batch0/case13/figure_3__panel_h/curve_1,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,h,Before the cycle,Before the cycle,18,11,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,11,73.9652150465147,489.227450451665,195.7819775403999,634.0180772391126,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_h/curve_2,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,h,After 7000 cycles,After 7000 cycles,15,9,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,9,73.9652150465147,479.78967237427526,195.7819775403999,634.0180772391126,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_h/curve_3,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,h,After 10000 cycles,After 10000 cycles,18,12,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,12,64.52743696912492,489.227450451665,195.7819775403999,721.6652971788551,True,True,True,True,batch0/case13,True,included
batch0/case13/figure_3__panel_h/curve_4,batch0/case13,10.1002/adma.202420173,10.1002/adma.202420173,figure_3,h,After 15000 cycles,After 15000 cycles,30,16,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,16,26.7763246595658,498.6652285290548,151.95836757052865,809.3125171185976,True,True,True,True,batch0/case13,True,included
batch0/case14/figure_5__a/curve_1,batch0/case14,10.1002/adma.202501586,10.1002/adma.202501586,figure_5,a,RuNi/ZrNiNx,RuNi/ZrNiNx,23,6,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,6,75.29411764705878,428.235294117647,46.49947753396023,137.40856844305114,True,True,True,True,batch0/case14,True,included
batch0/case14/figure_5__a/curve_2,batch0/case14,10.1002/adma.202501586,10.1002/adma.202501586,figure_5,a,Ni/ZrNiNx,Ni/ZrNiNx,21,8,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,8,90.98039215686269,459.60784313725486,206.37408568443044,356.8443051201671,True,True,True,True,batch0/case14,True,included
batch0/case14/figure_5__a/curve_3,batch0/case14,10.1002/adma.202501586,10.1002/adma.202501586,figure_5,a,Ni/NiNx,Ni/NiNx,29,9,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,9,98.82352941176465,494.90196078431364,259.6656217345872,447.75339602925806,True,True,True,True,batch0/case14,True,included
batch0/case14/figure_5__a/curve_4,batch0/case14,10.1002/adma.202501586,10.1002/adma.202501586,figure_5,a,Pt/C (20 wt%),Pt/C (20 wt%),29,17,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,4.705882352941132,432.156862745098,55.903866248693774,457.1577847439916,True,True,True,True,batch0/case14,True,included
batch0/case14/figure_5__i/curve_1,batch0/case14,10.1002/adma.202501586,10.1002/adma.202501586,figure_5,i,1 st,1 st,39,10,potential_x_current_y,True,True,rhe,True,V,A_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,10,25.15723270440254,457.54716981132077,7.891156462585005,110.74829931972788,True,True,True,True,batch0/case14,True,included
