curve_uid,paper_key,native_index,j,eta_mV
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,11,9.983328214802786,84.33825601790659
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,12,11.457465011187642,97.26748592834602
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,13,12.685912341508354,110.19671583878545
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,14,13.914359671829066,123.12594574922488
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,15,15.142807002149778,136.05517565966431
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,16,16.24840959943842,148.98440557010375
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,17,17.23116746369499,161.91363548054315
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,18,18.336770060983632,174.84286539098258
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,19,19.442372658272273,187.772095301422
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,20,20.425130522528843,200.70132521186144
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,21,21.407888386785412,213.6305551223009
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,22,22.390646251041982,226.55978503274034
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,23,23.496248848330623,239.48901494317977
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,24,24.724696178651335,252.4182448536192
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,25,25.953143508972047,265.34747476405863
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,26,27.30443557232483,278.27670467449803
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,27,28.655727635677618,291.2059345849375
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,28,30.129864432062472,304.1351644953769
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,29,31.604001228447327,317.06439440581636
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,30,33.20098275786425,329.99362431625576
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,31,34.92080902031325,342.9228542266952
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,32,36.64063528276225,355.8520841371346
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,33,38.48330627824332,368.7813140475741
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,34,40.325977273724384,381.7105439580135
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,35,42.4143377352696,394.63977386845295
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,36,44.87123239591102,407.56900377889235
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,37,47.450971789584514,420.4982336893318
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,38,51.01346904751458,433.4274635997713
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,39,54.94450050454086,446.3566935102107
batch0/case10/figure_4__panel_c/curve_1,10.1002/adma.202412541,40,59.24406616066336,459.28592342065014
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,0,4.209625762295437,21.12868756686937
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,1,5.806607291712364,25.43843087034918
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,2,7.894967753257575,29.748174173828993
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,3,9.36910454964243,34.057917477308806
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,4,10.966086079059357,38.36766078078861
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,5,12.440222875444212,42.67740408426842
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,6,14.037204404861138,46.98714738774823
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,7,15.634185934278063,51.29689069122804
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,8,16.98547799763085,55.606633994707856
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,9,17.96823586188742,58.47979619702773
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,10,20.916509454657128,67.09928280398735
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,11,23.741938314394766,75.71876941094696
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,12,26.19883297503619,84.33825601790659
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,13,28.77857236870969,92.95774262486621
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,14,31.358311762383185,101.57722923182583
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,15,33.69236168999254,110.19671583878545
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,16,36.14925635063396,118.81620244574508
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,17,38.237616812179176,127.43568905270469
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,18,40.44882200675646,136.05517565966431
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,19,42.4143377352696,144.67466226662393
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,20,44.25700873075066,153.29414887358357
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,21,46.099679726231734,161.91363548054315
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,22,48.065195454744874,170.5331220875028
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,23,49.6621769841618,179.15260869446243
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,24,51.62769271267494,187.772095301422
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,25,53.47036370815601,196.39158190838165
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,26,54.821655771508794,205.0110685153413
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,27,56.41863730092572,213.6305551223009
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,28,58.138463563374714,222.25004172926052
batch0/case10/figure_4__panel_c/curve_2,10.1002/adma.202412541,29,59.4897556267275,230.86952833622016
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,0,2.48979949984644,18.255525364549495
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,1,2.981178431974725,22.565268668029308
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,2,3.7182468301671525,28.311593072669055
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,3,4.578159961391651,34.057917477308806
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,4,5.315228359584079,39.80424188194855
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,5,6.297986223840649,45.55056628658829
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,6,7.280744088097219,51.29689069122804
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,7,8.140657219321717,57.04321509586779
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,8,9.123415083578287,62.789539500507544
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,9,10.106172947834857,68.53586390514728
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,10,12.071688676347998,78.59193161326684
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,11,14.037204404861138,88.6479993213864
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,12,16.00272013337428,98.70406702950596
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,13,18.09108059491949,108.7601347376255
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,14,19.933751590400558,118.81620244574508
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,15,21.899267318913697,128.87227015386463
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,16,23.864783047426837,138.9283378619842
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,17,25.584609309875834,148.98440557010375
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,18,27.550125038388977,159.0404732782233
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,19,29.269951300837974,169.09654098634286
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,20,31.112622296319042,179.15260869446243
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,21,32.95529329180011,189.20867640258197
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,22,34.55227482121704,199.2647441107015
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,23,36.27210108366604,209.32081181882108
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,24,37.991927346115034,219.37687952694066
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,25,40.203132540692316,229.4329472350602
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,26,41.80011407010924,239.48901494317977
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,27,43.519940332558235,249.5450826512993
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,28,45.23976659500723,259.6011503594189
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,29,47.082437590488304,269.65721806753845
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,30,48.8022638529373,279.713285775658
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,31,50.64493484841837,289.76935348377754
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,32,52.48760584389944,299.8254211918971
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,33,55.190189970605005,309.8814889000167
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,34,57.27855043215022,319.9375566081362
batch0/case10/figure_4__panel_c/curve_3,10.1002/adma.202412541,35,59.366910893695426,329.99362431625576
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,0,1.5070416355898701,3.8897143529501297
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,1,2.1212653007502262,8.19945765642994
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,2,3.2268678980388676,12.50920095990975
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,3,4.701004694423722,16.818944263389557
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,4,6.789365155968934,21.12868756686937
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,5,9.000570350546216,25.43843087034918
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,6,11.825999210283856,29.748174173828993
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,7,14.774272803053565,34.057917477308806
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,8,17.845391128855347,38.36766078078861
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,9,20.916509454657128,42.67740408426842
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,10,24.23331724652305,46.98714738774823
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,11,27.30443557232483,51.29689069122804
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,12,30.129864432062472,55.606633994707856
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,13,33.07813802483218,59.91637729818766
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,14,36.026411617601894,64.22612060166747
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,15,38.48330627824332,68.53586390514728
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,16,41.06304567191681,72.8456072086271
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,17,43.519940332558235,77.1553505121069
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,18,45.97683499319966,81.46509381558671
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,19,48.18804018777695,85.77483711906653
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,20,50.276400649322156,90.08458042254634
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,21,52.36476111086737,94.39432372602614
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,22,54.45312157241258,98.70406702950596
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,23,56.29579256789365,103.01381033298576
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,24,58.26130829640679,107.32355363646558
batch0/case10/figure_4__panel_c/curve_4,10.1002/adma.202412541,25,59.24406616066336,111.6332969399454
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,0,0.2563884879870941,2.9825548677546174
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,1,0.5959758892945056,9.7355092853123
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,2,0.9355632906019171,16.488463702869982
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,3,1.2751506919093287,23.241418120427664
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,4,1.699634943543593,29.994372537985345
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,5,2.1241191951778573,36.74732695554303
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,6,2.463706596485269,43.50028137310071
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,7,2.888190848119533,50.253235790658394
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,8,3.3975719500806503,57.006190208216076
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,9,3.822056201714915,63.75914462577376
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,10,4.288988878512606,70.51209904333145
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,11,4.840818405637149,77.26505346088912
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,12,5.2653026572714134,84.01800787844681
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,13,5.774683759232531,90.77096229600448
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,14,6.241616436030222,99.77490151941473
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,15,6.793445963154766,104.27687113111986
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,16,7.302827065115883,111.02982554867754
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,17,7.769759741913574,117.78277996623522
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,18,8.279140843874691,124.5357343837929
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,19,8.830970370999234,131.2886888013506
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,20,9.340351472960352,138.04164321890826
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,21,9.849732574921468,144.79459763646597
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,22,10.359113676882586,151.5475520540236
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,23,10.868494778843704,158.30050647158131
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,24,11.335427455641394,165.053460889139
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,25,11.887256982765939,171.8064153066967
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,26,12.396638084727055,178.55936972425434
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,27,12.906019186688173,185.31232414181204
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,28,13.372951863485863,192.06527855936972
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,29,13.967229815773834,199.9437253798537
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,30,14.434162492571524,205.5711873944851
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,31,14.858646744205789,212.32414181204277
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,32,15.368027846166905,219.07709622960044
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,33,15.91985737329145,225.83005064715815
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,34,16.429238475252568,232.58300506471582
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,35,16.896171152050258,239.3359594822735
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,36,17.363103828847947,246.08891389983117
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,37,17.872484930809065,252.84186831738887
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,38,18.42431445793361,259.59482273494655
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,39,18.933695559894726,266.34777715250425
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,40,19.400628236692416,273.10073157006195
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,41,19.910009338653534,279.8536859876196
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,42,20.419390440614652,286.60664040517725
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,43,20.886323117412342,293.35959482273495
batch0/case11/figure_9__panel_a/curve_3,10.1002/adma.202418527,44,21.225910518719754,300.11254924029265
batch0/case11/figure_9__panel_a/curve_4,10.1002/adma.202418527,0,0.9355632906019171,7.484524479459739
batch0/case11/figure_9__panel_a/curve_4,10.1002/adma.202418527,1,1.784531793870446,14.237478897017422
batch0/case11/figure_9__panel_a/curve_4,10.1002/adma.202418527,2,2.8032939977926805,20.990433314575103
batch0/case11/figure_9__panel_a/curve_4,10.1002/adma.202418527,3,3.7796077765514884,27.743387732132785
batch0/case11/figure_9__panel_a/curve_4,10.1002/adma.202418527,4,4.883266830800576,34.49634214969047
batch0/case11/figure_9__panel_a/curve_4,10.1002/adma.202418527,5,5.90202903472281,41.24929656724815
batch0/case11/figure_9__panel_a/curve_4,10.1002/adma.202418527,6,7.133033364462177,48.00225098480583
