curve_uid,paper_key,paper_title,figure_id,panel_id,curve_label,condition_label,regime_class,current_density_basis,eta_rule,selected_current_sign,canonical_fit_eligible,fit_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV
batch2/case100/figure_5__panel_b/curve_1,10.1002/adfm.202008298,H2 In Situ Inducing Strategy on Pt Surface Segregation Over Low Pt Doped PtNi5 Nanoalloy with Superhigh Alkaline HER Activity,figure_5,b,PtNi5-0,PtNi5-0,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,33,5.447761194029848,97.23880597014926,36.67368421052629,175.32631578947368
batch2/case100/figure_5__panel_b/curve_2,10.1002/adfm.202008298,H2 In Situ Inducing Strategy on Pt Surface Segregation Over Low Pt Doped PtNi5 Nanoalloy with Superhigh Alkaline HER Activity,figure_5,b,PtNi5-0.1,PtNi5-0.1,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,31,4.70149253731343,97.23880597014926,21.094736842105235,98.98947368421051
batch2/case100/figure_5__panel_b/curve_3,10.1002/adfm.202008298,H2 In Situ Inducing Strategy on Pt Surface Segregation Over Low Pt Doped PtNi5 Nanoalloy with Superhigh Alkaline HER Activity,figure_5,b,PtNi5-0.3,PtNi5-0.3,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,30,4.70149253731343,97.23880597014926,16.421052631578917,88.08421052631577
batch2/case100/figure_5__panel_b/curve_4,10.1002/adfm.202008298,H2 In Situ Inducing Strategy on Pt Surface Segregation Over Low Pt Doped PtNi5 Nanoalloy with Superhigh Alkaline HER Activity,figure_5,b,PtNi5-0.5,PtNi5-0.5,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,30,3.3208955223880565,97.23880597014926,17.044210526315723,125.47368421052632
batch2/case100/figure_5__panel_b/curve_5,10.1002/adfm.202008298,H2 In Situ Inducing Strategy on Pt Surface Segregation Over Low Pt Doped PtNi5 Nanoalloy with Superhigh Alkaline HER Activity,figure_5,b,PtNi5-0.7,PtNi5-0.7,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,32,4.70149253731343,97.23880597014926,28.884210526315762,137.93684210526317
batch2/case100/figure_5__panel_b/curve_6,10.1002/adfm.202008298,H2 In Situ Inducing Strategy on Pt Surface Segregation Over Low Pt Doped PtNi5 Nanoalloy with Superhigh Alkaline HER Activity,figure_5,b,Pt/C,Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,26,3.9552238805970124,97.23880597014926,31.99999999999997,276.58947368421053
batch2/case109/figure_4__panel_d/curve_1,10.1002/adfm.202009853,Efficient Water Splitting System Enabled by Multifunctional Platinum-Free Electrocatalysts,figure_4,d,Co-NC-550°C,Co-NC-550°C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,29,2.2466173091651744,197.39596630074033,52.183964990504464,548.9637519610272
batch2/case109/figure_4__panel_d/curve_2,10.1002/adfm.202009853,Efficient Water Splitting System Enabled by Multifunctional Platinum-Free Electrocatalysts,figure_4,d,Co-NC-650°C,Co-NC-650°C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,26,5.820781210109774,196.6811335205514,66.92263231772766,417.18272644703165
batch2/case109/figure_4__panel_d/curve_3,10.1002/adfm.202009853,Efficient Water Splitting System Enabled by Multifunctional Platinum-Free Electrocatalysts,figure_4,d,Co-NC-750°C,Co-NC-750°C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,37,3.6762828695430145,198.11079908092924,20.105689043018707,333.95260506977127
batch2/case109/figure_4__panel_d/curve_4,10.1002/adfm.202009853,Efficient Water Splitting System Enabled by Multifunctional Platinum-Free Electrocatalysts,figure_4,d,Co-NC-850°C,Co-NC-850°C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,24,8.680112330865455,197.39596630074033,110.27165386838408,434.5223350672942
batch2/case109/figure_4__panel_d/curve_5,10.1002/adfm.202009853,Efficient Water Splitting System Enabled by Multifunctional Platinum-Free Electrocatalysts,figure_4,d,Co,Co,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,21,0.8169517487873343,80.16339034975746,69.52357361076704,547.229791099001
batch2/case109/figure_4__panel_d/curve_6,10.1002/adfm.202009853,Efficient Water Splitting System Enabled by Multifunctional Platinum-Free Electrocatalysts,figure_4,d,Pt/C,Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,30,5.105948429920854,198.11079908092924,11.435884732887422,418.9166873090579
batch2/case111/figure_4__panel_d/curve_2,10.1002/adfm.202010951,Carbonized Wood Decorated with Cobalt-Nickel Binary Nanoparticles as a Low-Cost and Efficient Electrode for Water Splitting,figure_4,d,Co-CW,Co-CW,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,32,1.3881520778072565,49.664014146772764,86.56716417910448,395.5223880597016
batch2/case111/figure_4__panel_d/curve_3,10.1002/adfm.202010951,Carbonized Wood Decorated with Cobalt-Nickel Binary Nanoparticles as a Low-Cost and Efficient Electrode for Water Splitting,figure_4,d,Ni-CW,Ni-CW,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,36,1.2024756852343121,49.84969053934571,8.955223880597018,376.11940298507466
batch2/case111/figure_4__panel_d/curve_4,10.1002/adfm.202010951,Carbonized Wood Decorated with Cobalt-Nickel Binary Nanoparticles as a Low-Cost and Efficient Electrode for Water Splitting,figure_4,d,Co/Ni-CW,Co/Ni-CW,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,31,1.759504862953145,49.84969053934571,50.74626865671643,319.40298507462694
batch2/case114/figure_3__panel_a/curve_1,10.1002/adfm.202100698,Manipulating the Coordination Chemistry of Ru<span class='icomoon'>?</span>N(O)<span class='icomoon'>?</span>C Moieties for Fast Alkaline Hydrogen Evolution Kinetics,figure_3,a,20% Pt/C,20% Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,31,1.8670649738610894,47.0873786407767,1.6311166875783623,118.3186951066499
batch2/case114/figure_3__panel_a/curve_2,10.1002/adfm.202100698,Manipulating the Coordination Chemistry of Ru<span class='icomoon'>?</span>N(O)<span class='icomoon'>?</span>C Moieties for Fast Alkaline Hydrogen Evolution Kinetics,figure_3,a,Ru/NC-RT,Ru/NC-RT,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,34,0.2987303958177734,47.0873786407767,4.140526976160546,245.04391468005016
batch2/case114/figure_3__panel_a/curve_3,10.1002/adfm.202100698,Manipulating the Coordination Chemistry of Ru<span class='icomoon'>?</span>N(O)<span class='icomoon'>?</span>C Moieties for Fast Alkaline Hydrogen Evolution Kinetics,figure_3,a,Ru/NC-200,Ru/NC-200,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,29,3.1740104555638524,47.0873786407767,64.36637390213295,211.1668757841907
batch2/case114/figure_3__panel_a/curve_4,10.1002/adfm.202100698,Manipulating the Coordination Chemistry of Ru<span class='icomoon'>?</span>N(O)<span class='icomoon'>?</span>C Moieties for Fast Alkaline Hydrogen Evolution Kinetics,figure_3,a,Ru/NC-300,Ru/NC-300,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,29,3.1740104555638524,47.0873786407767,45.54579673776658,159.72396486825593
batch2/case114/figure_3__panel_a/curve_5,10.1002/adfm.202100698,Manipulating the Coordination Chemistry of Ru<span class='icomoon'>?</span>N(O)<span class='icomoon'>?</span>C Moieties for Fast Alkaline Hydrogen Evolution Kinetics,figure_3,a,Ru/NC-400,Ru/NC-400,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,13,19.902912621359224,49.17849141150112,64.36637390213295,109.53575909661225
batch2/case114/figure_3__panel_a/curve_6,10.1002/adfm.202100698,Manipulating the Coordination Chemistry of Ru<span class='icomoon'>?</span>N(O)<span class='icomoon'>?</span>C Moieties for Fast Alkaline Hydrogen Evolution Kinetics,figure_3,a,Ru/NC-500,Ru/NC-500,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,26,7.879014189693801,47.0873786407767,107.02634880803006,222.45922208281053
batch2/case114/figure_4__panel_a/curve_1,10.1002/adfm.202100698,Manipulating the Coordination Chemistry of Ru<span class='icomoon'>?</span>N(O)<span class='icomoon'>?</span>C Moieties for Fast Alkaline Hydrogen Evolution Kinetics,figure_4,a,20% Pt/C,20% Pt/C,acidic,True,minus_E_RHE_negative_branch,-1.0,True,25,0.6907812107510642,49.74880683245415,3.1358885017420817,29.268292682926756
batch2/case114/figure_4__panel_a/curve_2,10.1002/adfm.202100698,Manipulating the Coordination Chemistry of Ru<span class='icomoon'>?</span>N(O)<span class='icomoon'>?</span>C Moieties for Fast Alkaline Hydrogen Evolution Kinetics,figure_4,a,Ru/NC-RT,Ru/NC-RT,acidic,True,minus_E_RHE_negative_branch,-1.0,True,22,0.4270283848279293,49.74880683245415,119.8606271777003,287.1080139372822
batch2/case114/figure_4__panel_a/curve_3,10.1002/adfm.202100698,Manipulating the Coordination Chemistry of Ru<span class='icomoon'>?</span>N(O)<span class='icomoon'>?</span>C Moieties for Fast Alkaline Hydrogen Evolution Kinetics,figure_4,a,Ru/NC-200,Ru/NC-200,acidic,True,minus_E_RHE_negative_branch,-1.0,True,21,1.482039688520469,49.485054006531016,100.6968641114982,240.06968641114977
batch2/case114/figure_4__panel_a/curve_4,10.1002/adfm.202100698,Manipulating the Coordination Chemistry of Ru<span class='icomoon'>?</span>N(O)<span class='icomoon'>?</span>C Moieties for Fast Alkaline Hydrogen Evolution Kinetics,figure_4,a,Ru/NC-300,Ru/NC-300,acidic,True,minus_E_RHE_negative_branch,-1.0,True,19,2.5370509922130084,49.485054006531016,76.30662020905916,201.74216027874562
batch2/case114/figure_4__panel_a/curve_5,10.1002/adfm.202100698,Manipulating the Coordination Chemistry of Ru<span class='icomoon'>?</span>N(O)<span class='icomoon'>?</span>C Moieties for Fast Alkaline Hydrogen Evolution Kinetics,figure_4,a,Ru/NC-400,Ru/NC-400,acidic,True,minus_E_RHE_negative_branch,-1.0,True,20,0.6907812107510642,49.485054006531016,1.3937282229964367,132.0557491289198
batch2/case114/figure_4__panel_a/curve_6,10.1002/adfm.202100698,Manipulating the Coordination Chemistry of Ru<span class='icomoon'>?</span>N(O)<span class='icomoon'>?</span>C Moieties for Fast Alkaline Hydrogen Evolution Kinetics,figure_4,a,Ru/NC-500,Ru/NC-500,acidic,True,minus_E_RHE_negative_branch,-1.0,True,27,0.4270283848279293,49.485054006531016,31.010452961672403,233.1010452961672
batch2/case117/figure_3__panel_a/curve_cop,10.1002/adfm.202101578,Interfacial Engineering of Nickel Hydroxide on Cobalt Phosphide for Alkaline Water Electrocatalysis,figure_3,a,CoP,CoP,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,23,1.568627450980381,198.03921568627453,120.0,313.6842105263158
batch2/case117/figure_3__panel_a/curve_fe_cop,10.1002/adfm.202101578,Interfacial Engineering of Nickel Hydroxide on Cobalt Phosphide for Alkaline Water Electrocatalysis,figure_3,a,Fe-CoP,Fe-CoP,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,26,0.39215686274508693,197.64705882352942,84.21052631578947,252.63157894736844
batch2/case117/figure_3__panel_a/curve_fe_cop_ni_oh_2,10.1002/adfm.202101578,Interfacial Engineering of Nickel Hydroxide on Cobalt Phosphide for Alkaline Water Electrocatalysis,figure_3,a,Fe-CoP/Ni(OH)2,Fe-CoP/Ni(OH)2,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,37,1.568627450980381,197.64705882352942,6.315789473684211,166.31578947368422
batch2/case117/figure_3__panel_a/curve_nf,10.1002/adfm.202101578,Interfacial Engineering of Nickel Hydroxide on Cobalt Phosphide for Alkaline Water Electrocatalysis,figure_3,a,NF,NF,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,19,0.784313725490185,73.72549019607843,164.21052631578948,509.4736842105263
batch2/case117/figure_3__panel_a/curve_ni_oh_2,10.1002/adfm.202101578,Interfacial Engineering of Nickel Hydroxide on Cobalt Phosphide for Alkaline Water Electrocatalysis,figure_3,a,Ni(OH)2,Ni(OH)2,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,26,0.39215686274508693,80.7843137254902,151.57894736842107,421.05263157894734
